DATE TIME,PM10 1H (µg/m3),PM2.5 1H (µg/m3),WIND DIRECTION 1H (°),WIND SPEED 1H (m/s),RELATIVE HUMIDITY 1H (%),Ambient Temperature 1H (°c),API
2020-09-27 07:00:00,24.073,13.385,80.293,2.153,95.0,23.027,36
2020-09-27 08:00:00,19.608,11.989,69.725,1.743,94.42,23.31,37
2020-09-27 09:00:00,22.13,14.724,67.808,1.636,91.654,24.239,38
2020-09-27 10:00:00,14.51,9.751,76.824,2.15,87.45,25.377,38
2020-09-27 11:00:00,14.537,10.149,98.823,1.636,81.75,27.023,39
2020-09-27 12:00:00,22.929,6.521,160.447,1.07,75.9,28.38,40
2020-09-27 13:00:00,17.336,5.21,204.074,2.14,74.467,28.884,41
2020-09-27 14:00:00,40.464,29.073,211.027,2.167,74.42,28.999,42
2020-09-27 15:00:00,37.565,25.063,209.543,2.221,70.2,29.585,43
2020-09-27 16:00:00,25.013,19.636,235.301,1.89,75.984,28.777,44
2020-09-27 17:00:00,15.549,9.983,240.246,1.511,76.249,28.9,44
2020-09-27 18:00:00,15.221,10.455,212.08,1.135,73.533,29.188,45
2020-09-27 19:00:00,13.556,8.278,191.927,1.239,75.084,28.624,46
2020-09-27 20:00:00,9.55,6.321,203.104,0.874,76.717,28.182,46
2020-09-27 21:00:00,18.148,10.991,142.166,1.105,79.75,27.38,47
2020-09-27 22:00:00,27.13,18.503,151.493,1.056,79.0,26.802,47
2020-09-27 23:00:00,31.251,23.147,152.064,1.084,78.375,26.704,47
2020-09-28 00:00:00,36.734,23.672,147.995,0.981,79.983,26.4,47
2020-09-28 01:00:00,32.522,18.787,149.421,0.996,80.933,26.245,48
2020-09-28 02:00:00,32.547,23.341,144.443,1.039,81.584,25.983,48
2020-09-28 03:00:00,36.259,25.794,123.485,0.854,82.95,25.645,48
2020-09-28 04:00:00,39.612,27.481,61.504,0.637,87.817,24.934,49
2020-09-28 05:00:00,34.3,22.559,56.734,0.675,90.067,24.47,49
2020-09-28 06:00:00,42.049,27.926,156.515,0.524,93.017,24.287,49
2020-09-28 07:00:00,26.486,12.469,155.339,0.173,95.7,22.502,50
2020-09-28 08:00:00,26.117,15.367,85.79,0.722,96.0,23.017,50
2020-09-28 09:00:00,34.625,25.275,87.683,1.113,92.483,24.895,51
2020-09-28 10:00:00,32.382,23.156,103.472,1.33,84.65,27.3,51
2020-09-28 11:00:00,24.078,17.21,182.193,2.248,80.833,28.912,51
2020-09-28 12:00:00,17.945,9.463,195.278,3.135,78.381,29.292,52
2020-09-28 13:00:00,27.966,22.367,210.23,3.226,74.676,30.174,52
2020-09-28 14:00:00,17.186,12.339,233.518,2.688,77.2,30.044,52
2020-09-28 15:00:00,22.771,19.033,217.532,3.047,71.45,30.495,52
2020-09-28 16:00:00,16.84,12.114,219.199,3.239,70.367,30.34,53
2020-09-28 17:00:00,18.8,14.045,218.65,2.8,74.967,29.96,53
2020-09-28 18:00:00,16.866,10.202,193.671,2.208,68.0,30.784,54
2020-09-28 19:00:00,30.45,20.553,149.701,1.36,65.017,30.165,54
2020-09-28 20:00:00,38.637,22.882,144.273,0.702,68.133,29.095,55
2020-09-28 21:00:00,39.761,24.771,136.371,0.768,70.717,28.633,55
2020-09-28 22:00:00,33.084,21.715,116.024,0.853,73.217,28.094,56
2020-09-28 23:00:00,40.751,30.421,112.092,0.475,76.042,27.455,56
2020-09-29 00:00:00,61.375,47.789,74.118,1.114,78.9,27.007,57
2020-09-29 01:00:00,39.932,25.584,55.171,0.949,82.45,26.36,57
2020-09-29 02:00:00,41.838,28.397,76.83,0.931,84.539,26.294,58
2020-09-29 03:00:00,54.132,38.678,96.24,0.506,86.85,25.957,58
2020-09-29 04:00:00,51.368,39.217,149.494,0.859,86.409,26.001,58
2020-09-29 05:00:00,20.801,13.288,223.122,2.611,84.017,26.05,58
2020-09-29 06:00:00,19.422,6.828,214.944,1.964,88.533,25.384,58
2020-09-29 07:00:00,23.556,10.614,166.618,0.976,87.3,25.877,58
2020-09-29 08:00:00,11.33,3.458,187.928,0.682,82.645,26.208,58
2020-09-29 09:00:00,15.288,9.424,169.955,1.697,80.054,27.707,59
2020-09-29 10:00:00,27.932,21.183,180.586,1.954,77.55,28.367,59
2020-09-29 11:00:00,35.64,28.624,202.876,2.12,74.484,29.167,59
2020-09-29 12:00:00,23.42,16.069,228.65,2.266,72.267,29.902,60
2020-09-29 13:00:00,6.335,1.699,225.548,2.736,71.5,29.857,60
2020-09-29 14:00:00,21.815,15.423,226.949,2.89,78.907,29.459,61
2020-09-29 15:00:00,18.761,11.975,202.836,2.592,76.935,29.192,61
2020-09-29 16:00:00,30.137,22.645,138.491,1.684,83.017,27.655,62
2020-09-29 17:00:00,20.975,12.003,141.134,1.826,79.384,28.89,62
2020-09-29 18:00:00,19.195,12.618,152.724,2.09,74.931,29.029,62
2020-09-29 19:00:00,34.686,23.83,137.246,1.732,79.9,28.24,62
2020-09-29 20:00:00,50.53,38.02,118.312,1.056,83.742,27.485,62
2020-09-29 21:00:00,32.595,23.016,128.426,0.958,84.982,27.008,62
2020-09-29 22:00:00,25.672,17.364,142.001,1.015,84.267,26.683,62
2020-09-29 23:00:00,27.403,19.974,148.007,0.983,83.75,26.788,62
2020-09-30 00:00:00,39.025,28.542,143.027,1.003,85.783,26.397,62
2020-09-30 01:00:00,44.986,34.154,144.095,1.069,86.783,26.03,62
2020-09-30 02:00:00,26.865,17.111,121.892,0.91,87.9,25.707,61
2020-09-30 03:00:00,30.694,21.82,110.32,0.711,87.65,25.59,61
2020-09-30 04:00:00,36.192,24.857,135.0,0.718,88.7,25.289,61
2020-09-30 05:00:00,31.063,20.605,133.734,1.088,89.281,25.131,61
2020-09-30 06:00:00,34.73,23.533,83.341,0.914,91.867,24.535,61
2020-09-30 07:00:00,41.959,31.168,66.247,0.693,93.583,24.183,61
2020-09-30 08:00:00,47.672,33.564,46.692,1.077,93.15,24.218,61
2020-09-30 09:00:00,38.957,24.553,54.778,1.37,87.15,25.88,61
2020-09-30 10:00:00,29.378,19.579,48.634,1.105,80.784,28.141,61
2020-09-30 11:00:00,17.804,9.995,92.797,1.66,71.483,30.095,61
2020-09-30 12:00:00,32.595,27.57,136.212,1.07,64.783,31.482,61
2020-09-30 13:00:00,11.46,5.574,224.691,1.571,66.8,31.637,61
2020-09-30 14:00:00,29.179,20.53,227.771,2.837,70.9,31.018,61
2020-09-30 15:00:00,25.54,16.943,230.156,3.627,73.883,30.45,61
2020-09-30 16:00:00,17.602,11.536,225.371,3.499,72.517,30.55,60
2020-09-30 17:00:00,19.991,12.734,225.863,2.912,72.084,30.552,60
2020-09-30 18:00:00,19.912,12.635,214.773,2.597,74.55,29.97,60
2020-09-30 19:00:00,20.387,14.516,224.915,1.903,77.38,29.304,60
2020-09-30 20:00:00,37.799,31.304,242.012,1.549,79.617,28.774,60
2020-09-30 21:00:00,28.471,20.991,242.644,1.069,80.467,28.493,60
2020-09-30 22:00:00,30.724,22.477,339.316,0.42,84.8,27.607,60
2020-09-30 23:00:00,22.611,15.558,4.025,0.669,89.567,26.828,61
2020-10-01 00:00:00,13.063,8.481,113.012,0.809,90.733,24.809,61
2020-10-01 01:00:00,22.451,17.695,96.668,1.042,89.984,25.0,61
2020-10-01 02:00:00,17.292,11.764,80.822,2.282,91.629,24.721,62
2020-10-01 03:00:00,10.766,8.902,128.707,0.574,96.733,23.218,62
2020-10-01 04:00:00,2.986,0.992,143.194,0.358,97.383,23.035,62
2020-10-01 05:00:00,6.841,4.447,77.145,2.0,96.867,23.265,62
2020-10-01 06:00:00,6.958,4.935,71.397,0.646,96.0,23.536,62
2020-10-01 07:00:00,11.721,10.012,58.793,1.21,95.483,23.652,62
2020-10-01 08:00:00,10.245,7.867,67.698,1.083,95.35,23.705,62
2020-10-01 09:00:00,10.754,7.182,74.855,2.243,94.967,24.195,62
2020-10-01 10:00:00,13.456,10.397,89.147,1.881,89.477,26.126,61
2020-10-01 11:00:00,14.324,12.142,105.331,0.73,82.095,28.141,60
2020-10-01 12:00:00,12.321,10.24,223.739,1.51,78.65,29.223,59
2020-10-01 13:00:00,6.522,5.048,213.711,1.51,68.433,30.325,57
2020-10-01 14:00:00,9.011,8.172,227.186,2.318,63.892,30.983,54
2020-10-01 15:00:00,12.275,10.854,230.768,2.969,71.787,30.115,52
2020-10-01 16:00:00,19.164,17.809,236.42,2.893,72.8,29.912,49
2020-10-01 17:00:00,14.805,13.358,238.865,2.632,75.067,29.355,46
2020-10-01 18:00:00,10.479,8.874,182.166,1.085,74.967,29.016,44
2020-10-01 19:00:00,16.995,15.069,135.616,0.525,78.35,27.719,42
2020-10-01 20:00:00,12.177,9.841,79.319,2.018,81.9,26.835,40
2020-10-01 21:00:00,14.493,11.704,80.92,1.85,85.2,26.019,39
2020-10-01 22:00:00,22.308,18.885,85.762,1.529,86.617,25.875,37
2020-10-01 23:00:00,29.632,25.823,84.683,1.317,85.73,25.997,36
2020-10-02 00:00:00,4.567,1.155,160.161,1.226,95.0,23.805,36
2020-10-02 01:00:00,11.528,7.558,151.938,1.01,95.086,23.774,35
2020-10-02 02:00:00,8.309,4.443,144.953,0.855,95.083,23.778,34
2020-10-02 03:00:00,10.397,7.271,161.944,0.716,94.167,23.889,34
2020-10-02 04:00:00,15.09,12.302,125.664,1.111,92.3,24.195,33
2020-10-02 05:00:00,12.899,9.207,121.026,0.943,92.467,24.108,33
2020-10-02 06:00:00,18.262,14.008,158.592,0.622,92.283,24.03,33
2020-10-02 07:00:00,13.45,9.166,126.78,0.762,91.8,24.226,34
2020-10-02 08:00:00,22.299,14.878,113.037,1.119,92.733,24.094,34
2020-10-02 09:00:00,17.583,12.494,60.958,1.304,92.584,24.358,35
2020-10-02 10:00:00,19.767,15.685,62.191,1.627,89.145,25.544,37
2020-10-02 11:00:00,18.493,14.521,48.563,1.115,83.5,27.122,38
2020-10-02 12:00:00,13.622,10.507,5.316,0.68,74.5,28.932,40
2020-10-02 13:00:00,7.375,5.427,29.968,0.859,68.721,30.022,42
2020-10-02 14:00:00,6.922,5.118,8.602,1.511,70.316,29.704,44
2020-10-02 15:00:00,10.367,8.139,3.191,1.473,70.33,30.009,46
2020-10-02 16:00:00,10.505,8.959,344.345,1.193,66.317,30.448,48
2020-10-02 17:00:00,10.228,8.33,4.443,1.394,71.633,29.513,50
2020-10-02 18:00:00,8.502,6.709,35.891,1.358,72.22,29.231,51
2020-10-02 19:00:00,7.722,5.305,12.604,1.077,77.7,27.785,52
2020-10-02 20:00:00,8.987,7.295,40.129,0.908,78.067,26.862,53
2020-10-02 21:00:00,8.762,6.649,66.065,1.063,81.967,26.192,53
2020-10-02 22:00:00,21.746,18.815,49.297,0.915,84.35,26.052,53
2020-10-02 23:00:00,9.345,6.198,10.363,1.14,86.563,25.927,53
2020-10-03 00:00:00,18.755,16.149,42.517,1.012,89.5,27.605,53
2020-10-03 01:00:00,9.845,5.617,42.286,0.911,90.9,27.283,53
2020-10-03 02:00:00,19.298,14.894,45.741,0.602,92.411,26.812,52
2020-10-03 03:00:00,9.436,5.578,41.987,0.404,92.933,26.423,52
2020-10-03 04:00:00,8.934,5.387,67.406,0.672,92.45,26.192,52
2020-10-03 05:00:00,13.183,9.813,74.642,0.39,93.617,25.795,51
2020-10-03 06:00:00,20.872,17.686,47.885,0.632,94.0,25.845,51
2020-10-03 07:00:00,13.746,8.975,42.552,0.679,92.684,25.455,50
2020-10-03 08:00:00,21.736,16.588,42.072,0.858,92.786,25.367,49
2020-10-03 09:00:00,26.349,19.275,68.019,1.897,89.857,26.525,48
2020-10-03 10:00:00,24.743,17.938,52.054,1.353,82.747,29.061,47
2020-10-03 11:00:00,23.912,19.957,15.681,0.803,73.933,31.192,46
2020-10-03 12:00:00,13.98,9.677,243.694,1.383,71.883,31.687,45
2020-10-03 13:00:00,24.005,20.061,246.156,2.402,71.55,31.852,45
2020-10-03 14:00:00,22.831,20.413,249.828,2.285,72.135,31.945,45
2020-10-03 15:00:00,26.541,24.195,253.06,2.413,72.8,32.05,46
2020-10-03 16:00:00,12.266,8.98,254.44,2.535,73.7,31.827,47
2020-10-03 17:00:00,8.45,4.76,255.611,2.402,72.817,31.802,48
2020-10-03 18:00:00,11.95,9.695,266.469,2.062,71.883,31.752,49
2020-10-03 19:00:00,22.817,20.127,271.711,1.574,75.455,30.776,49
2020-10-03 20:00:00,17.729,14.909,289.304,1.147,79.967,29.725,50
2020-10-03 21:00:00,19.437,17.494,304.942,0.85,83.283,29.074,50
2020-10-03 22:00:00,15.092,12.325,331.588,1.221,83.634,28.993,50
2020-10-03 23:00:00,18.01,14.357,6.687,1.443,85.506,28.394,50
2020-10-04 00:00:00,17.984,15.521,60.998,1.263,86.3,25.982,50
2020-10-04 01:00:00,16.194,14.374,48.84,1.056,87.083,26.022,50
2020-10-04 02:00:00,15.297,13.16,44.77,0.882,85.839,26.104,50
2020-10-04 03:00:00,21.689,19.131,48.031,0.936,86.233,26.02,50
2020-10-04 04:00:00,24.816,22.509,40.714,0.719,87.817,25.842,50
2020-10-04 05:00:00,26.677,24.3,39.934,0.913,90.917,25.49,50
2020-10-04 06:00:00,24.007,20.948,55.476,1.315,92.095,25.374,51
2020-10-04 07:00:00,23.829,20.349,35.182,0.863,93.35,25.276,51
2020-10-04 08:00:00,25.165,21.967,32.304,0.997,93.433,25.299,51
2020-10-04 09:00:00,22.607,19.165,61.081,1.187,88.25,26.65,51
2020-10-04 10:00:00,23.727,18.902,62.664,1.694,80.267,28.878,51
2020-10-04 11:00:00,23.948,20.585,63.333,1.007,72.617,31.027,51
2020-10-04 12:00:00,19.528,16.706,239.982,1.351,69.133,31.56,51
2020-10-04 13:00:00,20.731,17.562,234.252,2.718,75.183,30.517,52
2020-10-04 14:00:00,12.724,10.408,233.441,3.319,74.834,30.998,52
2020-10-04 15:00:00,11.88,9.559,236.991,3.614,72.067,31.225,52
2020-10-04 16:00:00,15.568,13.329,236.337,3.522,72.35,31.17,52
2020-10-04 17:00:00,17.544,15.609,241.769,3.431,73.267,30.892,52
2020-10-04 18:00:00,15.795,13.645,241.701,2.94,73.25,30.84,53
2020-10-04 19:00:00,18.621,16.332,240.16,2.536,75.045,30.012,53
2020-10-04 20:00:00,21.309,18.998,239.986,2.059,77.417,29.218,53
2020-10-04 21:00:00,10.585,8.569,235.826,1.773,79.15,29.118,53
2020-10-04 22:00:00,23.219,21.648,238.722,1.252,79.767,29.25,53
2020-10-04 23:00:00,17.918,15.304,20.93,0.538,81.21,28.773,54
2020-10-05 00:00:00,43.436,40.669,297.824,0.245,87.783,27.322,54
2020-10-05 01:00:00,25.591,22.672,329.925,0.431,89.0,27.177,54
2020-10-05 02:00:00,22.527,18.36,46.768,0.459,90.467,27.2,54
2020-10-05 03:00:00,19.214,15.851,43.974,0.948,92.632,26.729,54
2020-10-05 04:00:00,13.696,10.535,43.746,1.066,94.0,26.214,54
2020-10-05 05:00:00,22.716,19.036,54.024,0.744,94.0,26.1,54
2020-10-05 06:00:00,33.545,30.951,46.102,0.663,94.883,26.127,54
2020-10-05 07:00:00,24.402,21.999,61.703,1.051,95.0,26.189,54
2020-10-05 08:00:00,23.285,20.941,92.723,0.842,93.667,26.715,54
2020-10-05 09:00:00,35.657,32.067,103.341,0.78,86.625,28.798,54
2020-10-05 10:00:00,28.781,24.677,128.047,0.235,76.453,31.031,54
2020-10-05 11:00:00,27.385,23.666,216.208,1.212,78.107,30.402,54
2020-10-05 12:00:00,27.275,22.655,230.568,2.296,81.717,29.968,54
2020-10-05 13:00:00,29.71,25.025,233.963,2.092,79.367,30.578,54
2020-10-05 14:00:00,22.376,18.928,229.764,2.605,82.883,29.447,54
2020-10-05 15:00:00,14.231,11.077,200.245,3.835,88.688,28.365,54
2020-10-05 16:00:00,5.193,2.538,188.921,3.011,92.358,27.823,55
2020-10-05 17:00:00,8.729,6.315,190.988,3.074,92.436,27.745,55
2020-10-05 18:00:00,13.736,12.139,164.997,1.912,86.584,27.72,55
2020-10-05 19:00:00,8.304,5.745,153.603,1.829,86.831,27.682,55
2020-10-05 20:00:00,17.105,15.396,72.245,1.013,86.784,27.532,55
2020-10-05 21:00:00,23.392,22.072,71.263,0.48,87.317,27.228,56
2020-10-05 22:00:00,11.089,8.313,76.786,0.625,88.495,27.022,56
2020-10-05 23:00:00,28.549,24.994,63.578,1.252,88.45,26.898,56
2020-10-06 00:00:00,17.236,14.451,80.706,2.012,81.067,27.635,56
2020-10-06 01:00:00,22.838,21.532,58.272,0.964,81.25,27.098,56
2020-10-06 02:00:00,14.788,12.918,43.539,1.027,83.2,26.617,56
2020-10-06 03:00:00,20.034,18.552,56.595,1.115,84.531,26.34,56
2020-10-06 04:00:00,17.829,16.187,84.472,1.682,85.0,26.06,56
2020-10-06 05:00:00,18.512,17.12,80.279,1.493,86.05,25.822,56
2020-10-06 06:00:00,15.45,13.543,75.567,1.4,86.293,25.88,56
2020-10-06 07:00:00,18.949,17.604,83.999,0.765,86.25,25.837,56
2020-10-06 08:00:00,14.661,12.681,135.779,1.144,85.78,25.954,56
2020-10-06 09:00:00,8.953,6.222,171.052,2.822,81.067,26.357,56
2020-10-06 10:00:00,9.981,8.226,139.154,1.572,74.083,26.714,57
2020-10-06 11:00:00,25.972,22.932,157.34,1.202,72.467,27.757,57
2020-10-06 12:00:00,13.804,9.97,216.11,1.117,68.017,29.685,57
2020-10-06 13:00:00,18.932,16.747,216.22,1.64,68.283,29.667,57
2020-10-06 14:00:00,28.351,26.231,208.342,1.89,68.85,30.267,57
2020-10-06 15:00:00,19.678,18.584,222.541,2.571,70.077,30.559,57
2020-10-06 16:00:00,10.841,7.949,224.189,2.597,73.2,30.477,57
2020-10-06 17:00:00,18.539,17.884,233.238,2.443,75.033,29.915,57
2020-10-06 18:00:00,8.797,8.164,236.156,2.061,73.3,29.852,57
2020-10-06 19:00:00,7.417,5.538,233.742,1.573,78.9,29.28,57
2020-10-06 20:00:00,9.872,8.414,184.253,1.119,80.184,28.83,57
2020-10-06 21:00:00,7.115,6.317,137.823,0.517,78.033,28.862,57
2020-10-06 22:00:00,35.592,33.162,130.259,0.873,79.817,28.607,57
2020-10-06 23:00:00,32.295,29.923,121.114,0.784,85.1,27.739,57
2020-10-07 00:00:00,16.731,7.717,99.561,0.475,87.734,25.422,57
2020-10-07 01:00:00,27.274,16.802,163.277,0.91,87.083,25.438,56
2020-10-07 02:00:00,28.762,16.175,158.746,0.894,88.681,25.516,56
2020-10-07 03:00:00,33.865,15.964,83.369,1.438,88.384,25.153,56
2020-10-07 04:00:00,41.38,23.954,76.057,1.934,90.0,24.672,55
2020-10-07 05:00:00,37.235,21.011,76.417,1.686,90.661,24.7,55
2020-10-07 06:00:00,30.753,14.497,51.877,0.933,92.467,24.505,55
2020-10-07 07:00:00,49.432,30.001,60.332,1.206,93.3,24.343,54
2020-10-07 08:00:00,46.372,31.241,124.794,1.137,94.0,24.223,54
2020-10-07 09:00:00,44.199,30.492,145.394,1.301,91.734,24.467,54
2020-10-07 10:00:00,31.359,20.631,152.166,1.919,88.116,25.172,53
2020-10-07 11:00:00,22.019,15.302,123.134,2.287,84.243,26.109,52
2020-10-07 12:00:00,18.759,13.723,112.771,1.636,80.75,27.022,51
2020-10-07 13:00:00,5.771,0.976,88.73,1.894,79.367,27.25,49
2020-10-07 14:00:00,17.938,15.314,79.599,2.177,75.52,27.846,47
2020-10-07 15:00:00,3.612,0.726,80.13,1.616,70.433,29.082,45
2020-10-07 16:00:00,10.656,7.607,188.321,1.486,69.392,29.67,43
2020-10-07 17:00:00,22.544,17.741,220.911,1.725,74.533,28.56,41
2020-10-07 18:00:00,18.56,13.469,208.042,2.1,80.667,27.709,40
2020-10-07 19:00:00,3.641,0.667,200.727,2.357,81.65,27.529,40
2020-10-07 20:00:00,12.369,10.099,195.688,1.868,81.467,27.465,40
2020-10-07 21:00:00,6.512,4.259,209.21,0.824,82.582,27.313,41
2020-10-07 22:00:00,9.283,6.409,211.179,0.456,83.683,27.056,43
2020-10-07 23:00:00,14.631,10.868,90.417,0.276,86.97,26.34,45
2020-10-08 00:00:00,48.651,39.313,76.784,0.678,85.734,26.517,46
2020-10-08 01:00:00,43.797,33.243,82.763,1.461,90.511,26.535,48
2020-10-08 02:00:00,49.5,39.765,86.137,1.173,91.183,26.245,49
2020-10-08 03:00:00,56.047,44.895,101.276,0.327,91.433,25.665,50
2020-10-08 04:00:00,62.11,51.903,144.293,0.077,91.267,25.307,51
2020-10-08 05:00:00,66.727,56.232,20.015,0.31,89.234,25.155,52
2020-10-08 06:00:00,81.282,67.903,48.532,0.286,89.522,24.864,52
2020-10-08 07:00:00,65.841,55.296,79.742,0.758,90.017,24.765,53
2020-10-08 08:00:00,58.216,43.583,72.902,0.908,88.517,24.963,53
2020-10-08 09:00:00,60.843,44.293,77.408,1.761,82.617,26.428,53
2020-10-08 10:00:00,57.302,46.435,98.679,1.226,75.633,29.144,54
2020-10-08 11:00:00,45.684,33.801,184.7,2.099,75.4,30.262,55
2020-10-08 12:00:00,29.414,22.543,197.609,2.631,73.877,30.194,56
2020-10-08 13:00:00,15.313,10.505,205.161,3.14,68.294,30.808,57
2020-10-08 14:00:00,23.898,19.022,207.681,3.352,71.833,30.725,58
2020-10-08 15:00:00,13.973,9.875,221.279,3.018,67.433,31.398,60
2020-10-08 16:00:00,19.449,15.043,225.808,2.608,68.608,31.539,62
2020-10-08 17:00:00,21.535,16.484,225.975,2.328,66.55,31.49,65
2020-10-08 18:00:00,19.22,14.677,236.362,2.125,65.383,31.447,67
2020-10-08 19:00:00,21.567,17.217,244.401,1.565,68.587,30.829,69
2020-10-08 20:00:00,29.463,24.05,241.604,0.812,74.873,29.304,70
2020-10-08 21:00:00,23.421,16.819,273.87,0.342,81.367,28.132,72
2020-10-08 22:00:00,25.591,18.847,269.517,0.237,84.75,27.65,73
2020-10-08 23:00:00,36.866,29.273,50.194,0.045,86.533,27.374,74
2020-10-09 00:00:00,17.478,11.621,48.038,1.028,95.0,24.3,75
2020-10-09 01:00:00,20.837,14.567,41.66,0.91,95.0,24.289,75
2020-10-09 02:00:00,22.905,16.247,49.628,0.92,95.333,24.177,75
2020-10-09 03:00:00,22.23,12.848,52.507,0.975,95.85,24.025,76
2020-10-09 04:00:00,28.693,18.749,61.769,1.061,96.0,23.85,75
2020-10-09 05:00:00,21.471,12.112,35.642,0.896,96.0,23.787,75
2020-10-09 06:00:00,22.49,11.831,48.389,0.837,96.0,23.622,75
2020-10-09 07:00:00,29.696,17.859,62.509,1.549,96.0,23.647,75
2020-10-09 08:00:00,33.528,19.329,52.984,1.415,95.833,23.785,74
2020-10-09 09:00:00,32.957,18.129,50.73,1.423,93.006,24.572,74
2020-10-09 10:00:00,32.623,22.307,67.318,1.354,85.567,27.0,73
2020-10-09 11:00:00,16.239,9.57,161.434,0.414,77.934,29.148,73
2020-10-09 12:00:00,10.866,6.361,199.937,1.604,75.35,29.363,71
2020-10-09 13:00:00,20.998,18.16,205.093,2.804,78.117,29.005,69
2020-10-09 14:00:00,9.454,7.687,218.234,3.025,78.017,28.977,67
2020-10-09 15:00:00,17.513,11.263,213.407,4.103,76.969,29.251,64
2020-10-09 16:00:00,7.762,5.735,195.02,3.164,80.733,27.534,60
2020-10-09 17:00:00,8.494,5.939,182.24,1.944,88.933,26.182,57
2020-10-09 18:00:00,17.025,12.47,99.133,1.575,92.533,25.99,54
2020-10-09 19:00:00,25.512,22.012,82.518,2.112,95.75,24.869,52
2020-10-09 20:00:00,11.385,8.691,79.312,2.459,96.817,23.987,51
2020-10-09 21:00:00,12.05,8.557,68.029,1.753,97.0,23.552,50
2020-10-09 22:00:00,22.41,15.551,63.144,1.676,96.833,23.557,50
2020-10-09 23:00:00,15.462,9.871,62.982,1.528,96.0,23.548,50
2020-10-10 00:00:00,23.411,14.475,28.47,0.458,88.05,26.483,50
2020-10-10 01:00:00,18.085,9.743,329.288,0.39,86.95,26.474,50
2020-10-10 02:00:00,7.959,2.334,262.625,0.397,85.7,26.626,51
2020-10-10 03:00:00,9.647,4.299,160.772,1.257,87.367,25.959,51
2020-10-10 04:00:00,32.166,23.361,120.803,1.283,91.933,24.51,51
2020-10-10 05:00:00,6.986,2.848,87.802,1.356,92.567,24.272,51
2020-10-10 06:00:00,10.991,5.0,77.035,1.466,93.417,24.093,51
2020-10-10 07:00:00,13.203,6.663,73.059,1.723,93.717,23.8,52
2020-10-10 08:00:00,14.966,7.866,78.872,1.482,93.284,23.832,52
2020-10-10 09:00:00,20.341,12.539,92.819,1.769,90.636,24.703,52
2020-10-10 10:00:00,23.476,13.949,80.694,2.053,85.417,26.328,52
2020-10-10 11:00:00,25.791,21.216,135.502,0.888,72.456,29.712,52
2020-10-10 12:00:00,19.02,14.697,195.758,1.93,71.958,29.539,52
2020-10-10 13:00:00,25.224,18.283,206.035,2.08,72.833,29.707,53
2020-10-10 14:00:00,31.237,21.081,230.877,2.106,73.917,29.694,53
2020-10-10 15:00:00,38.452,32.067,221.464,2.247,72.567,30.215,53
2020-10-10 16:00:00,18.466,12.425,233.411,1.996,76.089,29.802,54
2020-10-10 17:00:00,7.972,0.657,229.368,2.043,76.014,30.017,54
2020-10-10 18:00:00,18.685,14.144,234.536,1.801,76.717,29.613,54
2020-10-10 19:00:00,11.919,7.992,215.889,0.911,77.5,29.048,54
2020-10-10 20:00:00,16.978,11.303,245.995,0.411,81.217,27.972,54
2020-10-10 21:00:00,27.276,21.065,222.171,0.302,82.837,27.516,54
2020-10-10 22:00:00,17.976,12.122,213.32,0.43,83.167,27.522,54
2020-10-10 23:00:00,21.614,14.645,150.778,0.666,83.067,27.649,54
2020-10-11 00:00:00,13.13,6.571,104.859,0.045,92.2,25.12,54
2020-10-11 01:00:00,17.372,11.694,55.603,0.584,92.536,24.926,54
2020-10-11 02:00:00,14.175,7.936,69.603,1.136,91.75,24.944,54
2020-10-11 03:00:00,19.761,11.728,72.219,1.552,93.4,24.598,55
2020-10-11 04:00:00,22.506,11.686,65.849,1.603,94.117,24.286,55
2020-10-11 05:00:00,31.864,19.869,32.669,0.778,94.55,24.232,55
2020-10-11 06:00:00,18.707,12.253,336.559,0.837,95.917,24.065,55
2020-10-11 07:00:00,8.145,5.173,350.398,0.941,97.067,23.487,55
2020-10-11 08:00:00,14.067,11.448,120.431,0.332,98.0,23.486,55
2020-10-11 09:00:00,10.714,7.308,124.157,0.579,98.0,24.091,54
2020-10-11 10:00:00,14.57,10.651,118.191,0.883,96.157,24.782,54
2020-10-11 11:00:00,29.195,23.765,145.643,1.049,93.31,25.621,52
2020-10-11 12:00:00,11.503,9.048,177.594,1.977,90.335,26.171,51
2020-10-11 13:00:00,12.427,10.96,176.266,2.104,89.457,26.431,49
2020-10-11 14:00:00,6.612,4.697,184.376,2.503,87.661,26.728,46
2020-10-11 15:00:00,9.804,6.303,191.889,2.311,86.769,26.945,44
2020-10-11 16:00:00,7.155,5.724,202.727,2.184,85.15,27.49,42
2020-10-11 17:00:00,7.307,5.607,222.361,1.766,80.133,28.275,40
2020-10-11 18:00:00,5.672,2.493,222.921,1.208,83.117,27.623,38
2020-10-11 19:00:00,10.175,6.861,221.18,0.987,87.167,26.702,37
2020-10-11 20:00:00,13.544,10.417,210.36,0.635,89.417,26.13,36
2020-10-11 21:00:00,12.203,9.413,192.022,0.442,90.5,25.923,36
2020-10-11 22:00:00,20.814,15.562,106.029,0.656,91.5,25.753,36
2020-10-11 23:00:00,24.554,16.719,81.642,0.888,92.7,25.228,37
2020-10-12 00:00:00,20.945,13.245,81.727,1.133,91.513,24.817,38
2020-10-12 01:00:00,19.128,13.45,68.773,0.76,90.734,24.815,38
2020-10-12 02:00:00,18.479,11.345,83.636,1.055,91.233,24.638,39
